id,sample_id,crop_id,suitability_score,suitability_level,limiting_factors,yield_potential,risk_assessment,management_recommendations,assessment_date,created_at
57625,7204,43,87.25,高度适宜,"{""ph_limitation"": true, ""nutrient_limitation"": true, ""climate_limitation"": false}",1147.62,风险较低，适宜种植,合理密植，保证通风透光,2023-05-28,2022-08-31 23:22:14
57626,7204,390,68.97,勉强适宜,"{""ph_limitation"": false, ""nutrient_limitation"": true, ""climate_limitation"": false}",481.68,风险较高，需要重点关注,加强田间管理，及时灌溉施肥,2023-05-28,2022-08-31 23:22:14
57627,7204,104,73.72,中度适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": false}",740.22,风险中等，需要适当管理,合理密植，保证通风透光,2023-05-28,2022-08-31 23:22:14
57628,7204,65,82.49,高度适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": false}",1053.37,风险较低，适宜种植,科学轮作，避免连作障碍,2023-05-28,2022-08-31 23:22:14
57629,7204,61,52.38,不适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": false}",203.81,风险很高，不建议种植,合理密植，保证通风透光,2023-05-28,2022-08-31 23:22:14
57630,7204,19,74.93,中度适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": false}",744.89,风险中等，需要适当管理,加强田间管理，及时灌溉施肥,2023-05-28,2022-08-31 23:22:14
57631,7204,273,67.93,勉强适宜,"{""ph_limitation"": true, ""nutrient_limitation"": true, ""climate_limitation"": false}",431.92,风险较高，需要重点关注,监测病虫害，及时防治,2023-05-28,2022-08-31 23:22:14
57632,7204,28,47.98,不适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": false}",256.47,风险很高，不建议种植,加强田间管理，及时灌溉施肥,2023-05-28,2022-08-31 23:22:14
57633,7205,211,45.3,不适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": false}",218.52,风险很高，不建议种植,加强田间管理，及时灌溉施肥,2023-09-23,2023-03-03 04:48:28
57634,7205,287,87.71,高度适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": false}",908.95,风险较低，适宜种植,改良土壤，提高地力,2023-09-23,2023-03-03 04:48:28
57635,7205,295,57.24,不适宜,"{""ph_limitation"": false, ""nutrient_limitation"": true, ""climate_limitation"": false}",233.36,风险很高，不建议种植,合理密植，保证通风透光,2023-09-23,2023-03-03 04:48:28
57636,7205,141,51.19,不适宜,"{""ph_limitation"": false, ""nutrient_limitation"": true, ""climate_limitation"": true}",276.58,风险很高，不建议种植,监测病虫害，及时防治,2023-09-23,2023-03-03 04:48:28
57637,7205,185,54.71,不适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": false}",370.6,风险很高，不建议种植,监测病虫害，及时防治,2023-09-23,2023-03-03 04:48:28
57641,7206,13,67.37,勉强适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": false}",494.32,风险较高，需要重点关注,监测病虫害，及时防治,2022-08-16,2025-03-30 05:26:43
57642,7206,447,65.36,勉强适宜,"{""ph_limitation"": true, ""nutrient_limitation"": true, ""climate_limitation"": true}",446.74,风险较高，需要重点关注,监测病虫害，及时防治,2022-08-16,2025-03-30 05:26:43
57643,7206,110,92.66,高度适宜,"{""ph_limitation"": false, ""nutrient_limitation"": false, ""climate_limitation"": false}",865.26,风险较低，适宜种植,合理密植，保证通风透光,2022-08-16,2025-03-30 05:26:43
57644,7206,438,63.65,勉强适宜,"{""ph_limitation"": false, ""nutrient_limitation"": true, ""climate_limitation"": false}",441.73,风险较高，需要重点关注,科学轮作，避免连作障碍,2022-08-16,2025-03-30 05:26:43
57645,7206,143,88.74,高度适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": false}",995.26,风险较低，适宜种植,监测病虫害，及时防治,2022-08-16,2025-03-30 05:26:43
57646,7206,185,42.66,不适宜,"{""ph_limitation"": false, ""nutrient_limitation"": false, ""climate_limitation"": false}",269.59,风险很高，不建议种植,改良土壤，提高地力,2022-08-16,2025-03-30 05:26:43
57647,7206,165,42.1,不适宜,"{""ph_limitation"": true, ""nutrient_limitation"": true, ""climate_limitation"": true}",313.46,风险很高，不建议种植,改良土壤，提高地力,2022-08-16,2025-03-30 05:26:43
57648,7206,453,67.24,勉强适宜,"{""ph_limitation"": true, ""nutrient_limitation"": true, ""climate_limitation"": true}",599.9,风险较高，需要重点关注,监测病虫害，及时防治,2022-08-16,2025-03-30 05:26:43
57649,7207,56,53.11,不适宜,"{""ph_limitation"": false, ""nutrient_limitation"": true, ""climate_limitation"": true}",252.47,风险很高，不建议种植,改良土壤，提高地力,2023-01-10,2022-07-29 04:52:27
57650,7207,224,85.44,高度适宜,"{""ph_limitation"": true, ""nutrient_limitation"": true, ""climate_limitation"": true}",973.3,风险较低，适宜种植,监测病虫害，及时防治,2023-01-10,2022-07-29 04:52:27
57651,7207,396,57.15,不适宜,"{""ph_limitation"": false, ""nutrient_limitation"": false, ""climate_limitation"": true}",203.67,风险很高，不建议种植,监测病虫害，及时防治,2023-01-10,2022-07-29 04:52:27
57652,7207,476,63.2,勉强适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": true}",435.49,风险较高，需要重点关注,合理密植，保证通风透光,2023-01-10,2022-07-29 04:52:27
57653,7207,345,79.79,中度适宜,"{""ph_limitation"": false, ""nutrient_limitation"": true, ""climate_limitation"": false}",651.55,风险中等，需要适当管理,改良土壤，提高地力,2023-01-10,2022-07-29 04:52:27
57654,7207,479,55.09,不适宜,"{""ph_limitation"": true, ""nutrient_limitation"": true, ""climate_limitation"": false}",235.13,风险很高，不建议种植,改良土壤，提高地力,2023-01-10,2022-07-29 04:52:27
57657,7208,297,47.77,不适宜,"{""ph_limitation"": false, ""nutrient_limitation"": false, ""climate_limitation"": true}",243.54,风险很高，不建议种植,合理密植，保证通风透光,2023-10-21,2022-08-12 16:30:04
57658,7208,340,73.05,中度适宜,"{""ph_limitation"": true, ""nutrient_limitation"": true, ""climate_limitation"": true}",674.51,风险中等，需要适当管理,加强田间管理，及时灌溉施肥,2023-10-21,2022-08-12 16:30:04
57659,7208,223,88.03,高度适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": true}",1109.54,风险较低，适宜种植,改良土壤，提高地力,2023-10-21,2022-08-12 16:30:04
57660,7208,141,71.43,中度适宜,"{""ph_limitation"": true, ""nutrient_limitation"": true, ""climate_limitation"": false}",603.23,风险中等，需要适当管理,改良土壤，提高地力,2023-10-21,2022-08-12 16:30:04
57661,7208,391,86.21,高度适宜,"{""ph_limitation"": false, ""nutrient_limitation"": true, ""climate_limitation"": false}",901.66,风险较低，适宜种植,加强田间管理，及时灌溉施肥,2023-10-21,2022-08-12 16:30:04
57662,7208,54,61.86,勉强适宜,"{""ph_limitation"": true, ""nutrient_limitation"": true, ""climate_limitation"": true}",553.73,风险较高，需要重点关注,监测病虫害，及时防治,2023-10-21,2022-08-12 16:30:04
57665,7209,5,60.97,勉强适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": false}",473.12,风险较高，需要重点关注,科学轮作，避免连作障碍,2023-03-18,2023-04-27 08:53:58
57666,7209,194,62.56,勉强适宜,"{""ph_limitation"": false, ""nutrient_limitation"": true, ""climate_limitation"": true}",514.61,风险较高，需要重点关注,改良土壤，提高地力,2023-03-18,2023-04-27 08:53:58
57667,7209,23,43.87,不适宜,"{""ph_limitation"": false, ""nutrient_limitation"": true, ""climate_limitation"": true}",323.15,风险很高，不建议种植,合理密植，保证通风透光,2023-03-18,2023-04-27 08:53:58
57668,7209,170,48.7,不适宜,"{""ph_limitation"": false, ""nutrient_limitation"": false, ""climate_limitation"": true}",321.96,风险很高，不建议种植,改良土壤，提高地力,2023-03-18,2023-04-27 08:53:58
57669,7209,459,58.33,不适宜,"{""ph_limitation"": false, ""nutrient_limitation"": false, ""climate_limitation"": true}",315.12,风险很高，不建议种植,改良土壤，提高地力,2023-03-18,2023-04-27 08:53:58
57673,7210,499,59.4,不适宜,"{""ph_limitation"": true, ""nutrient_limitation"": true, ""climate_limitation"": true}",391.78,风险很高，不建议种植,合理密植，保证通风透光,2023-04-19,2025-01-16 21:48:22
57674,7210,53,91.48,高度适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": false}",935.91,风险较低，适宜种植,加强田间管理，及时灌溉施肥,2023-04-19,2025-01-16 21:48:22
57675,7210,467,91.86,高度适宜,"{""ph_limitation"": false, ""nutrient_limitation"": false, ""climate_limitation"": false}",919.97,风险较低，适宜种植,加强田间管理，及时灌溉施肥,2023-04-19,2025-01-16 21:48:22
57676,7210,322,77.02,中度适宜,"{""ph_limitation"": true, ""nutrient_limitation"": true, ""climate_limitation"": true}",723.57,风险中等，需要适当管理,科学轮作，避免连作障碍,2023-04-19,2025-01-16 21:48:22
57677,7210,158,61.63,勉强适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": false}",448.7,风险较高，需要重点关注,加强田间管理，及时灌溉施肥,2023-04-19,2025-01-16 21:48:22
57678,7210,167,46.56,不适宜,"{""ph_limitation"": true, ""nutrient_limitation"": true, ""climate_limitation"": false}",297.92,风险很高，不建议种植,监测病虫害，及时防治,2023-04-19,2025-01-16 21:48:22
57681,7211,434,84.08,高度适宜,"{""ph_limitation"": false, ""nutrient_limitation"": false, ""climate_limitation"": false}",1159.37,风险较低，适宜种植,加强田间管理，及时灌溉施肥,2022-07-03,2024-02-24 12:38:20
57682,7211,5,71.03,中度适宜,"{""ph_limitation"": false, ""nutrient_limitation"": false, ""climate_limitation"": false}",688.9,风险中等，需要适当管理,加强田间管理，及时灌溉施肥,2022-07-03,2024-02-24 12:38:20
57683,7211,182,90.19,高度适宜,"{""ph_limitation"": false, ""nutrient_limitation"": false, ""climate_limitation"": false}",990.7,风险较低，适宜种植,合理密植，保证通风透光,2022-07-03,2024-02-24 12:38:20
57684,7211,62,61.9,勉强适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": true}",473.93,风险较高，需要重点关注,改良土壤，提高地力,2022-07-03,2024-02-24 12:38:20
57685,7211,195,75.59,中度适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": true}",645.03,风险中等，需要适当管理,加强田间管理，及时灌溉施肥,2022-07-03,2024-02-24 12:38:20
57686,7211,206,71.15,中度适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": false}",623.31,风险中等，需要适当管理,科学轮作，避免连作障碍,2022-07-03,2024-02-24 12:38:20
57689,7212,6,53.46,不适宜,"{""ph_limitation"": false, ""nutrient_limitation"": true, ""climate_limitation"": true}",365.97,风险很高，不建议种植,加强田间管理，及时灌溉施肥,2024-01-20,2025-03-22 15:48:13
57690,7212,22,80.42,高度适宜,"{""ph_limitation"": false, ""nutrient_limitation"": false, ""climate_limitation"": true}",1128.41,风险较低，适宜种植,监测病虫害，及时防治,2024-01-20,2025-03-22 15:48:13
57691,7212,104,78.75,中度适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": true}",683.04,风险中等，需要适当管理,加强田间管理，及时灌溉施肥,2024-01-20,2025-03-22 15:48:13
57692,7212,332,54.27,不适宜,"{""ph_limitation"": false, ""nutrient_limitation"": false, ""climate_limitation"": true}",259.22,风险很高，不建议种植,科学轮作，避免连作障碍,2024-01-20,2025-03-22 15:48:13
57693,7212,369,60.99,勉强适宜,"{""ph_limitation"": true, ""nutrient_limitation"": true, ""climate_limitation"": true}",509.6,风险较高，需要重点关注,合理密植，保证通风透光,2024-01-20,2025-03-22 15:48:13
57694,7212,272,79.77,中度适宜,"{""ph_limitation"": false, ""nutrient_limitation"": true, ""climate_limitation"": false}",625.28,风险中等，需要适当管理,监测病虫害，及时防治,2024-01-20,2025-03-22 15:48:13
57697,7213,66,50.23,不适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": true}",353.55,风险很高，不建议种植,科学轮作，避免连作障碍,2022-08-02,2024-07-05 23:19:40
57698,7213,489,56.31,不适宜,"{""ph_limitation"": false, ""nutrient_limitation"": true, ""climate_limitation"": true}",236.77,风险很高，不建议种植,监测病虫害，及时防治,2022-08-02,2024-07-05 23:19:40
57699,7213,72,55.8,不适宜,"{""ph_limitation"": true, ""nutrient_limitation"": true, ""climate_limitation"": true}",200.33,风险很高，不建议种植,改良土壤，提高地力,2022-08-02,2024-07-05 23:19:40
57700,7213,369,65.3,勉强适宜,"{""ph_limitation"": true, ""nutrient_limitation"": true, ""climate_limitation"": false}",532.34,风险较高，需要重点关注,科学轮作，避免连作障碍,2022-08-02,2024-07-05 23:19:40
57701,7213,265,45.85,不适宜,"{""ph_limitation"": false, ""nutrient_limitation"": true, ""climate_limitation"": false}",268.54,风险很高，不建议种植,监测病虫害，及时防治,2022-08-02,2024-07-05 23:19:40
57702,7213,164,90.09,高度适宜,"{""ph_limitation"": true, ""nutrient_limitation"": true, ""climate_limitation"": false}",1079.0,风险较低，适宜种植,改良土壤，提高地力,2022-08-02,2024-07-05 23:19:40
57705,7214,161,93.39,高度适宜,"{""ph_limitation"": false, ""nutrient_limitation"": true, ""climate_limitation"": false}",1180.74,风险较低，适宜种植,改良土壤，提高地力,2023-10-15,2022-10-20 05:33:55
57706,7214,309,66.37,勉强适宜,"{""ph_limitation"": false, ""nutrient_limitation"": false, ""climate_limitation"": true}",431.41,风险较高，需要重点关注,科学轮作，避免连作障碍,2023-10-15,2022-10-20 05:33:55
57707,7214,154,67.98,勉强适宜,"{""ph_limitation"": false, ""nutrient_limitation"": false, ""climate_limitation"": true}",451.9,风险较高，需要重点关注,加强田间管理，及时灌溉施肥,2023-10-15,2022-10-20 05:33:55
57708,7214,189,78.72,中度适宜,"{""ph_limitation"": false, ""nutrient_limitation"": false, ""climate_limitation"": false}",640.53,风险中等，需要适当管理,改良土壤，提高地力,2023-10-15,2022-10-20 05:33:55
57709,7214,472,57.59,不适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": false}",371.21,风险很高，不建议种植,监测病虫害，及时防治,2023-10-15,2022-10-20 05:33:55
57710,7214,252,69.24,勉强适宜,"{""ph_limitation"": false, ""nutrient_limitation"": false, ""climate_limitation"": false}",453.58,风险较高，需要重点关注,改良土壤，提高地力,2023-10-15,2022-10-20 05:33:55
57713,7215,412,52.92,不适宜,"{""ph_limitation"": false, ""nutrient_limitation"": false, ""climate_limitation"": true}",275.54,风险很高，不建议种植,监测病虫害，及时防治,2022-07-30,2024-09-20 07:30:32
