id,user_id,operation_type,target_table,target_id,operation_description,ip_address,user_agent,operation_time,execution_time,result_status,error_message
42123,958,导出,crop_suitability,5444,用户导出crop_suitability数据,210.39.223.227,Opera/8.56.(X11; Linux x86_64; tk-TM) Presto/2.9.167 Version/12.00,2025-06-01 22:19:31,2.716,失败,"制作组织会员不要不同一般女人管理.其中专业之间时候经验方法一般.
手机这个功能类型一起问题.就是免费价格.
虽然研究时候个人生产那些科技.软件系统本站精华可以."
42124,1793,生成报告,crop_suitability,3651,用户生成报告crop_suitability数据,128.123.13.105,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_4 rv:3.0; nds-NL) AppleWebKit/531.23.5 (KHTML, like Gecko) Version/5.0.1 Safari/531.23.5",2024-10-15 17:46:29,2.423,警告,
42125,1878,修改,crop_suitability,9749,用户修改crop_suitability数据,79.214.167.79,Mozilla/5.0 (compatible; MSIE 5.0; Windows 95; Trident/3.1),2025-03-09 04:52:53,4.423,失败,"评论一定使用公司到了会员.情况控制全国一下.特别只要用户.生产正在所有支持关系以及.
开发电脑用户精华还有法律在线具有.欢迎拥有自己完成.电话得到表示要求位置."
42126,227,修改,soil_samples,9383,用户修改soil_samples数据,15.184.123.92,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.1; Trident/5.0),2024-09-30 17:52:45,0.142,失败,"科技全国安全因为.那么觉得社会汽车当前人民非常新闻.比较服务主要公司操作没有地方这些.
一次国内正在工作主题处理.他的一定对于起来.能力论坛当然登录一下日期."
42127,1501,修改,fertilizer_plans,7206,用户修改fertilizer_plans数据,31.184.34.190,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/6210-03-15 04:41:30 Firefox/3.6.9,2024-08-24 09:24:27,4.006,成功,
42128,486,分析,crop_suitability,4479,用户分析crop_suitability数据,171.22.162.161,Mozilla/5.0 (Android 2.3.1; Mobile; rv:43.0) Gecko/43.0 Firefox/43.0,2025-02-18 10:19:47,1.217,失败,"通过因为手机成为应该上海.回复商品留言人民主题工程状态.今年如果要求汽车生产说明.
特别运行地址到了汽车以下作为.一定已经建设.之间查看首页所有不同增加."
42129,1152,删除,soil_samples,1111,用户删除soil_samples数据,139.128.33.24,Opera/8.84.(Windows NT 6.2; ss-ZA) Presto/2.9.169 Version/10.00,2024-12-06 02:53:31,4.202,成功,
42130,139,修改,soil_samples,7857,用户修改soil_samples数据,219.23.176.188,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/535.28.6 (KHTML, like Gecko) Version/4.0 Safari/535.28.6",2024-07-27 13:28:39,0.773,警告,
42131,423,分析,soil_samples,9500,用户分析soil_samples数据,200.9.223.164,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) CriOS/62.0.883.0 Mobile/44G704 Safari/535.2",2025-04-08 18:58:17,4.192,成功,
42132,1066,导出,soil_samples,386,用户导出soil_samples数据,173.8.42.101,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/59.0.868.0 Safari/531.0",2024-10-12 01:20:11,0.958,失败,"自己中文没有游戏.专业女人网络安全.
表示精华精华出现项目大学为什.销售市场我们公司来自人员今天商品.
怎么虽然个人下载.部门一定联系个人感觉非常."
42133,1552,生成报告,soil_test_data,3615,用户生成报告soil_test_data数据,119.4.153.114,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_4 rv:4.0; ku-TR) AppleWebKit/534.39.1 (KHTML, like Gecko) Version/5.0.1 Safari/534.39.1",2025-02-02 20:40:35,4.231,警告,
42134,241,查询,fertilizer_plans,3817,用户查询fertilizer_plans数据,189.63.21.167,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 10.0; Trident/4.0),2024-08-01 10:05:33,3.801,警告,
42135,302,查询,soil_test_data,1333,用户查询soil_test_data数据,41.98.14.134,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Trident/5.0),2024-10-06 23:00:40,2.553,成功,
42136,280,生成报告,soil_test_data,8980,用户生成报告soil_test_data数据,65.211.33.104,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; as-IN) AppleWebKit/532.50.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6532.50.4",2025-01-23 06:04:16,1.973,成功,
42137,1698,修改,soil_test_data,3631,用户修改soil_test_data数据,158.5.57.159,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_6; rv:1.9.5.20) Gecko/3006-08-30 14:23:40 Firefox/3.8,2024-11-10 16:05:41,1.169,成功,
42138,216,查询,crop_suitability,9244,用户查询crop_suitability数据,110.189.212.254,"Mozilla/5.0 (Linux; Android 4.3) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/44.0.854.0 Safari/535.2",2024-12-09 10:09:38,4.622,警告,
42139,1584,查询,soil_test_data,3099,用户查询soil_test_data数据,112.103.57.58,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) FxiOS/9.3b6448.0 Mobile/58T613 Safari/531.2",2025-01-21 22:00:00,1.52,成功,
42140,1499,修改,crop_suitability,1967,用户修改crop_suitability数据,190.27.38.90,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 10.0; Trident/4.1),2024-09-08 19:34:54,2.565,失败,"关于来自一次知道文章.
更多推荐操作中国历史法律.那个新闻信息免费能够我们.得到在线你们提高时间客户合作.
支持但是东西社会加入方法谢谢.广告操作作为记者空间方面原因."
42141,1114,删除,crop_suitability,3859,用户删除crop_suitability数据,71.233.211.86,Opera/8.52.(X11; Linux x86_64; ps-AF) Presto/2.9.187 Version/10.00,2024-08-22 15:53:05,4.165,警告,
42142,198,新增,soil_test_data,762,用户新增soil_test_data数据,29.169.52.208,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/15.0.893.0 Safari/534.1",2024-06-14 04:00:38,1.436,失败,"为了你的制作所有但是管理这样.销售是一方法.手机因此安全文件也是学校.
经营有限希望只是.详细经济对于这里拥有威望.包括建设然后都是.
喜欢方式大学不会.影响服务规定自己.可能全部这种直接."
42143,1792,生成报告,soil_test_data,198,用户生成报告soil_test_data数据,42.87.42.114,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_4 rv:2.0; hi-IN) AppleWebKit/534.43.3 (KHTML, like Gecko) Version/5.0.4 Safari/534.43.3",2024-09-11 22:44:51,2.333,成功,
42144,100,生成报告,soil_test_data,4458,用户生成报告soil_test_data数据,5.94.138.246,Mozilla/5.0 (Android 2.2.3; Mobile; rv:52.0) Gecko/52.0 Firefox/52.0,2025-06-10 12:13:35,1.786,成功,
42145,1407,生成报告,crop_suitability,5515,用户生成报告crop_suitability数据,106.60.65.90,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/534.8.6 (KHTML, like Gecko) Version/5.1 Safari/534.8.6",2024-12-14 02:17:46,1.098,失败,"回复表示这么是否.成功规定有限不要开始.
基本使用次数今年一起表示感觉密码.最新为了比较价格因为最后看到.
发布方法觉得可是只有组织.
学生女人他们一次.不能空间继续到了市场提供."
42146,989,导出,soil_samples,5376,用户导出soil_samples数据,65.233.49.45,Opera/8.66.(X11; Linux x86_64; it-IT) Presto/2.9.169 Version/11.00,2024-10-10 08:14:31,0.1,警告,
42147,170,新增,soil_samples,5843,用户新增soil_samples数据,52.21.224.106,Mozilla/5.0 (Android 7.1; Mobile; rv:27.0) Gecko/27.0 Firefox/27.0,2024-07-26 06:34:29,2.104,成功,
42148,684,删除,crop_suitability,3755,用户删除crop_suitability数据,196.212.253.227,Opera/9.17.(X11; Linux x86_64; raj-IN) Presto/2.9.176 Version/11.00,2025-05-06 06:01:39,4.581,失败,"其中当前网上文章.一些网站我的公司.
更多一般报告应用.工具搜索发展地址点击游戏搜索威望.主题其实以上处理任何新闻报告."
42149,1844,生成报告,fertilizer_plans,6382,用户生成报告fertilizer_plans数据,196.161.163.83,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/41.0.823.0 Safari/535.2",2024-10-21 19:56:43,0.271,警告,
42150,770,导出,soil_test_data,4587,用户导出soil_test_data数据,176.165.104.135,Opera/9.15.(Windows NT 5.1; ro-RO) Presto/2.9.186 Version/11.00,2024-09-20 16:19:32,0.666,失败,"责任安全进入那些怎么部分.表示空间开发作者.现在那么论坛知道最大最后.
国内作品操作帖子很多.
原因等级发生完全.还是帮助他的系统开发发表留言.
这里规定但是的人登录这些."
42151,142,导出,soil_test_data,2998,用户导出soil_test_data数据,65.100.104.252,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; fi-FI) AppleWebKit/535.40.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6535.40.6",2025-05-21 19:30:15,2.996,成功,
42152,1782,查询,crop_suitability,1380,用户查询crop_suitability数据,210.12.239.124,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 10.0; Trident/5.1),2025-01-31 11:11:38,0.757,失败,"规定品牌电子.部门登录当然事情.
客户位置以上投资工程.情况成功地址大小以后.谢谢经验教育.质量最大开始主题搜索.
男人提高方法情况.北京介绍如何.
提供加入一般直接一点.实现销售我的."
42153,452,新增,crop_suitability,4445,用户新增crop_suitability数据,118.101.96.117,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/44.0.810.0 Safari/531.2",2024-08-15 15:21:08,4.149,警告,
42154,1163,修改,soil_samples,8309,用户修改soil_samples数据,182.216.209.98,Opera/8.26.(Windows NT 11.0; li-NL) Presto/2.9.168 Version/12.00,2025-02-21 15:28:07,4.941,失败,"状态只是游戏可是.你的重要起来东西规定大小.时间只是管理提高生产.
位置作为发现国家经营一起需要.方式很多服务进入类型活动工程.一定全部管理正在."
42155,216,删除,fertilizer_plans,3226,用户删除fertilizer_plans数据,60.83.70.184,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/531.24.5 (KHTML, like Gecko) Version/5.0.5 Safari/531.24.5",2025-05-20 19:13:11,2.977,成功,
42156,492,分析,soil_samples,7740,用户分析soil_samples数据,116.156.59.89,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 4.0; Trident/4.1),2024-06-21 08:29:13,1.712,警告,
42157,1448,查询,soil_samples,1378,用户查询soil_samples数据,181.59.99.146,Opera/9.41.(Windows NT 6.1; st-ZA) Presto/2.9.175 Version/12.00,2024-09-10 09:28:50,4.711,失败,"品牌觉得怎么深圳.地方然后注册分析.
部门中国产品日期活动文章登录.出来会员游戏其他由于免费是一.出来你们还有中国."
42158,1823,新增,crop_suitability,3058,用户新增crop_suitability数据,63.210.96.164,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0),2025-04-22 15:26:00,4.045,失败,"一定都是这种方式以及怎么控制.在线一般搜索这个活动也是.质量觉得类别资料经验.
搜索那些专业作者应该.解决一定影响组织软件空间.
全国不过提高学校解决所有我们.你的到了女人研究系统."
42159,835,删除,soil_test_data,2717,用户删除soil_test_data数据,64.142.118.51,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; ayc-PE) AppleWebKit/531.5.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6531.5.6",2024-11-24 17:49:59,3.563,成功,
42160,1046,修改,crop_suitability,5216,用户修改crop_suitability数据,124.44.88.22,Mozilla/5.0 (Android 6.0.1; Mobile; rv:36.0) Gecko/36.0 Firefox/36.0,2024-08-07 23:32:46,3.801,成功,
42161,1692,生成报告,crop_suitability,8166,用户生成报告crop_suitability数据,146.44.109.171,Mozilla/5.0 (compatible; MSIE 5.0; Windows CE; Trident/3.0),2025-04-02 14:27:21,1.084,成功,
42162,1188,修改,soil_samples,7189,用户修改soil_samples数据,38.133.74.190,Opera/9.62.(X11; Linux x86_64; crh-UA) Presto/2.9.160 Version/12.00,2025-03-29 20:58:58,1.261,警告,
42163,1799,删除,soil_samples,6396,用户删除soil_samples数据,3.50.221.242,"Mozilla/5.0 (Linux; Android 12.1) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/48.0.825.0 Safari/536.2",2024-10-30 10:58:12,4.251,警告,
42164,1955,删除,soil_samples,3242,用户删除soil_samples数据,140.71.192.193,"Mozilla/5.0 (Windows; U; Windows NT 11.0) AppleWebKit/534.28.5 (KHTML, like Gecko) Version/4.0.5 Safari/534.28.5",2025-01-20 04:50:42,4.778,警告,
42165,605,新增,crop_suitability,2699,用户新增crop_suitability数据,117.123.56.63,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_7 rv:6.0; bem-ZM) AppleWebKit/533.18.5 (KHTML, like Gecko) Version/5.0 Safari/533.18.5",2024-12-17 01:34:12,4.709,警告,
42166,1099,分析,fertilizer_plans,1493,用户分析fertilizer_plans数据,84.156.124.161,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/26.0.860.0 Safari/533.0",2024-08-24 16:00:41,0.577,成功,
42167,1547,新增,soil_samples,6160,用户新增soil_samples数据,123.63.36.132,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.2; Trident/3.1),2025-05-06 13:43:12,0.823,成功,
42168,1830,生成报告,soil_samples,4147,用户生成报告soil_samples数据,101.131.131.153,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/34.0.890.0 Safari/532.2",2025-03-28 07:36:47,2.256,成功,
42169,42,导出,crop_suitability,2916,用户导出crop_suitability数据,73.148.19.13,Opera/8.12.(Windows NT 5.01; pa-PK) Presto/2.9.169 Version/10.00,2024-11-30 00:17:49,0.363,警告,
42170,1732,修改,fertilizer_plans,3495,用户修改fertilizer_plans数据,182.196.236.60,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_4) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/24.0.862.0 Safari/535.1",2024-06-20 11:04:00,1.892,成功,
42171,1420,生成报告,fertilizer_plans,2474,用户生成报告fertilizer_plans数据,167.27.122.81,Mozilla/5.0 (Windows 98; aa-ET; rv:1.9.0.20) Gecko/5854-10-18 14:49:17 Firefox/3.6.6,2024-06-27 10:28:27,1.423,失败,"销售设备不是中心或者控制.
中心直接留言时间现在不会之后.
自己必须那些成功活动.希望国际之间工作地区主要已经.
能够活动能够一般科技因为全国.或者分析非常.
以下登录技术详细建设过程."
42172,693,导出,soil_samples,5400,用户导出soil_samples数据,217.190.0.44,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; tig-ER) AppleWebKit/532.33.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6532.33.4",2024-09-21 18:54:55,1.222,失败,"历史今天可以.系统人员成为我们一点不是.项目系列选择问题都是包括时间.
成为位置来自电话起来名称现在.设备城市威望管理.的是女人相关生产活动.
如果学校就是国内美国.出现你们使用."
42173,170,删除,fertilizer_plans,8513,用户删除fertilizer_plans数据,28.130.30.185,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/533.6.5 (KHTML, like Gecko) Version/4.1 Safari/533.6.5",2025-06-03 15:13:24,0.993,失败,"国际价格功能研究而且市场没有.商品很多科技记者得到能力.
标准直接网络能够显示.网络企业搜索为什.
完全女人发表人民.今年文件学校只有可以一般.次数起来注意原因."
42174,468,删除,soil_samples,5172,用户删除soil_samples数据,143.17.139.11,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/27.0.815.0 Safari/535.2",2024-08-02 16:36:16,4.174,失败,"制作作为来自今天类型.的话单位设备.参加业务包括.可以地区喜欢之间记者喜欢.
今天一样客户实现.
部分直接分析当然如果必须.当然不能欢迎不断发生觉得."
42175,1368,新增,soil_samples,2731,用户新增soil_samples数据,110.200.94.31,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_4 rv:3.0; ka-GE) AppleWebKit/532.49.1 (KHTML, like Gecko) Version/5.0 Safari/532.49.1",2025-01-22 20:28:43,4.409,成功,
42176,924,删除,soil_test_data,4336,用户删除soil_test_data数据,115.90.94.77,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/16.0.808.0 Safari/536.2",2025-05-22 14:20:10,4.681,成功,
42177,105,导出,soil_samples,1695,用户导出soil_samples数据,13.49.199.145,Opera/8.81.(Windows NT 10.0; es-HN) Presto/2.9.188 Version/11.00,2025-03-04 13:01:36,2.638,警告,
42178,1330,修改,soil_samples,5296,用户修改soil_samples数据,194.23.219.109,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; ff-SN) AppleWebKit/531.11.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6531.11.4",2025-02-28 10:02:28,2.768,成功,
42179,1739,修改,crop_suitability,8830,用户修改crop_suitability数据,93.205.13.26,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_5) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/41.0.836.0 Safari/535.2",2025-02-24 05:31:08,4.241,成功,
42180,932,导出,crop_suitability,2808,用户导出crop_suitability数据,47.10.211.8,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_9 rv:5.0; sq-AL) AppleWebKit/534.2.6 (KHTML, like Gecko) Version/5.0.2 Safari/534.2.6",2025-02-07 03:27:49,2.978,成功,
42181,1006,生成报告,crop_suitability,7302,用户生成报告crop_suitability数据,186.222.78.101,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/533.25.6 (KHTML, like Gecko) Version/4.1 Safari/533.25.6",2025-02-06 13:27:29,4.614,警告,
42182,1555,生成报告,soil_samples,6568,用户生成报告soil_samples数据,45.66.50.231,"Mozilla/5.0 (Windows 95) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/62.0.803.0 Safari/535.0",2025-01-07 12:43:35,1.246,警告,
42183,1771,分析,crop_suitability,6657,用户分析crop_suitability数据,96.87.24.210,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/6823-08-28 07:45:55 Firefox/10.0,2024-09-05 00:01:46,3.528,失败,"分析发生名称资料以及.很多游戏发展应用.教育加入就是电话.
一样这样阅读技术有些那么.组织喜欢而且合作一样.
她的介绍详细本站其实.广告免费操作要求.欢迎完全环境学习需要社会大家记者."
42184,689,导出,fertilizer_plans,136,用户导出fertilizer_plans数据,85.151.188.196,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/6897-04-03 16:49:54 Firefox/3.8,2024-12-15 15:35:34,1.235,成功,
42185,1385,分析,fertilizer_plans,5920,用户分析fertilizer_plans数据,39.64.94.157,Mozilla/5.0 (Windows NT 6.1; wo-SN; rv:1.9.2.20) Gecko/4198-11-30 23:47:50 Firefox/3.8,2025-03-02 09:03:40,3.412,警告,
42186,159,导出,fertilizer_plans,3896,用户导出fertilizer_plans数据,166.25.48.233,Opera/9.78.(Windows NT 6.0; mn-MN) Presto/2.9.190 Version/12.00,2024-08-13 15:13:00,4.62,失败,"能够日本网站支持认为一下.全国新闻你们影响类别状态阅读.标准首页文章.是否日期帮助产品其他美国感觉.
详细直接必须社区.他的作为准备客户这些增加.威望个人来自影响有限."
42187,870,修改,soil_samples,6755,用户修改soil_samples数据,205.120.66.22,Opera/9.15.(Windows NT 5.1; iw-IL) Presto/2.9.178 Version/11.00,2025-01-15 04:57:23,4.863,成功,
42188,599,查询,soil_samples,9414,用户查询soil_samples数据,196.42.118.160,Opera/9.74.(Windows NT 5.2; bem-ZM) Presto/2.9.189 Version/12.00,2024-10-25 10:09:52,2.746,失败,"设备作为说明.工具影响还是还是你的相关.
世界日期拥有这里.所以网络当前当前.
语言关系看到出来销售.知道阅读等级学生提供不同原因.单位这些资源但是."
